year,plant,district,region,area_type,months,days_observed,production_m3,billed_m3,nrw_m3,physical_loss_m3,commercial_loss_m3,nrw_value_rm,physical_loss_value_rm,nrw_sunk_cost_rm,billed_revenue_rm,opex_rm,energy_cost_rm,energy_kwh,pipe_bursts,complaints,supply_interruption_hr,pipe_length_km,plant_age_yr,meter_age_yr,capacity_m3_day,capacity_utilisation_pct,customer_accounts,population_served,tariff_rm_m3,cost_per_m3_rm,pressure_bar,water_quality_compliance_pct,nrw_pct_monthly_sd,nrw_pct,physical_share_pct,nrw_per_km_m3,physical_loss_per_km_m3,bursts_per_100km,account_density,nrw_per_account_m3,loss_per_connection_l_day,operating_margin_pct,asset_age_index,complete_year,annualise,nrw_m3_annualised,production_m3_annualised,billed_m3_annualised,physical_loss_m3_annualised,commercial_loss_m3_annualised,nrw_value_rm_annualised,nrw_sunk_cost_rm_annualised,billed_revenue_rm_annualised,opex_rm_annualised,pipe_bursts_annualised,pr_nrw_per_km_m3,pr_bursts_per_100km,pr_plant_age_yr,pr_account_density,lips,lips_rank,volume_rank,rate_rank,rank_gap,connections_per_km,cluster,archetype,actual_nrw_pct,expected_nrw_pct,unexplained_pp,anomaly_score,unexplained_m3,anomaly_months,worst_z,recent_z,step_shift_pp,step_p,trend_pp_yr,trend_p,trend_recent_pp_yr,volatility_pp,latest_nrw_pct,projected_nrw_pct_12m,projected_extra_m3,unexplained_signal,step_signal,deterioration_signal,trend_signal,pr_unexplained,pr_deterioration,pr_trend,criticality,criticality_rank
2025,MERAPOH,LIPIS,BARAT,Pinggir Bandar,12,365,4413791,3207097,1206694,926741,279953,1361150.832,1045363.848,346992.744,3617605.41,1269463.8,904577.8,2275135,17,173,60.9,34.0,34.0,13.5,15200.0,79.51666666666667,10354.583333333334,43554.0,1.128,0.2874166666666666,2.345,98.23333333333332,1.4627703065406306,27.33917396632509,76.8000006629684,35491.0,27257.08823529412,50.0,304.546568627451,116.53718562633294,245.20701187295455,64.90872673700476,84.75,True,1.0,1206694.0,4413791.0,3207097.0,926741.0,279953.0,1361150.832,346992.744,3617605.41,1269463.8,17.0,47.2972972972973,56.08108108108109,82.43243243243244,70.27027027027027,59.97,22,36,71,35,304.546568627451,1,Dense network · low loss rate,27.383333333333336,37.080096610589834,-9.6967632772565,0.4630569607749462,-427994.8648228524,0,2.473132784747515,-0.28906746834711156,-1.6600000000000001,0.03950586072076582,-1.3930501930501935,6.572199822344518e-05,1.9216783216783198,1.960867155112758,28.7,27.306949806949806,0.0,0.0,0.0,62.36486486486487,0.0,29.73,83.78,25.68,44.73,47
2025,CHENOR,MARAN,TENGAH,Luar Bandar,12,365,726748,451034,275714,220294,55420,280676.852,224259.292,95849.371,459152.61,252769.72,143331.72,356574,9,43,27.2,21.0,12.0,6.3,2500.0,79.66666666666667,1711.1666666666667,7178.0,1.018,0.3481666666666667,2.5333333333333337,98.175,1.7180635681610927,37.93804730112777,79.89946103571091,13129.238095238095,10490.190476190475,42.85714285714285,81.48412698412699,161.126327067303,352.70977236551204,44.94864790162033,33.75,True,1.0,275714.0,726748.0,451034.0,220294.0,55420.0,280676.852,95849.371,459152.61,252769.72,9.0,6.756756756756757,22.2972972972973,10.81081081081081,10.81081081081081,12.06,74,70,36,-34,81.48412698412699,0,Sparse network · high loss rate,37.94166666666667,47.89467146362983,-9.95300479696316,0.45476031648821497,-72333.26330183384,0,1.206983464326537,-0.3549951365666287,-0.21999999999999886,0.7983264380704205,-0.4954440154440158,0.18579912220454234,0.08811188811188608,1.9009500548702254,37.3,36.80455598455598,0.0,0.0,0.0,42.635135135135144,0.5604633204633203,29.73,24.32,82.43,43.92,48
2025,SIMPANG JENGKA,MARAN,TENGAH,Pinggir Bandar,12,365,4241960,2590891,1651069,1114473,536596,1964772.11,1326222.87,422737.264,3083160.29,1086787.06,666914.06,1677600,16,172,53.5,40.0,30.0,9.8,15700.0,73.99166666666666,9943.416666666666,41750.0,1.19,0.2561666666666666,2.5391666666666666,98.10833333333332,2.613064496067034,38.92231421324105,67.50008630771941,41276.725,27861.825,40.0,248.58541666666665,166.04644614108162,307.0725875510437,64.7508738509343,69.5,True,1.0,1651069.0,4241960.0,2590891.0,1114473.0,536596.0,1964772.11,422737.264,3083160.29,1086787.06,16.0,60.810810810810814,14.18918918918919,66.8918918918919,55.4054054054054,49.56,41,25,32,7,248.58541666666665,1,Dense network · low loss rate,38.94166666666667,32.267076687676955,6.674589978989712,0.41816453581434393,283133.437072752,0,1.4700439629618107,0.05188390457512469,-2.473333333333329,0.016398110401999087,-1.18980694980695,0.007791794771138348,-2.102097902097898,2.3601566698363143,40.2,39.01019305019305,0.0,6.674589978989712,0.0,29.256756756756758,0.0,86.49,1.35,25.68,42.7,49
2025,KUALA TAHAN,JERANTUT,TENGAH,Luar Bandar,12,365,1488252,950332,537920,300159,237761,527699.52,294455.979,147753.152,932275.71,408940.68,212370.68,532692,14,67,53.0,25.0,31.0,5.599999999999999,5100.0,79.93333333333334,3486.4166666666665,14932.0,0.981,0.2749166666666666,2.4654545454545453,98.41666666666669,2.0192070150672934,36.14441640259848,55.79993307555027,21516.8,12006.36,56.00000000000001,139.45666666666665,154.29022157420465,235.873535289108,56.13522098521692,60.5,True,1.0,537920.0,1488252.0,950332.0,300159.0,237761.0,527699.52,147753.152,932275.71,408940.68,14.0,16.216216216216218,85.13513513513513,73.64864864864865,22.972972972972972,45.95,48,62,43,-19,139.45666666666665,0,Sparse network · high loss rate,36.15833333333333,43.87512863044219,-7.71679529710886,0.43484974561338285,-114845.36034512855,0,1.3152569809793602,0.7419398354242557,-0.09333333333333371,0.9206683087597535,-0.24833976833976878,0.5490559702361244,1.8335664335664315,2.0824146122431886,38.5,38.25166023166023,0.0,0.0,0.0,32.63513513513514,0.8075675675675673,29.73,6.76,94.59,42.3,50
2025,SG AUR,ROMPIN,PANTAI TIMUR,Luar Bandar,12,365,446697,286240,160457,109750,50707,150348.209,102835.75,68597.121,268206.89,191026.74,93911.74,236740,10,34,30.5,20.0,33.0,7.8,1800.0,67.97500000000001,1026.6666666666667,4437.0,0.937,0.4284999999999999,2.5872727272727274,98.15,2.3207887896274864,35.92076955967916,68.39838710682614,8022.85,5487.5,50.0,51.333333333333336,156.2892857142857,292.8749332858921,28.77634873585836,69.0,True,1.0,160457.0,446697.0,286240.0,109750.0,50707.0,150348.209,68597.121,268206.89,191026.74,10.0,1.351351351351351,56.08108108108109,80.4054054054054,1.351351351351351,30.84,66,74,46,-28,51.333333333333336,0,Sparse network · high loss rate,35.93333333333333,41.14820665268413,-5.214873319350799,0.481767176692971,-23294.682671340437,0,1.6765913164132515,-0.2890674683471122,-2.306666666666672,0.02915863926794665,-1.143166023166023,0.004501987597512419,-4.548251748251748,2.139350599517134,36.5,35.356833976833975,0.0,0.0,0.0,59.391891891891895,0.0,29.73,72.97,25.68,41.49,51
2025,MUADZAM SHAH,ROMPIN,PANTAI TIMUR,Pinggir Bandar,12,365,4085543,2942148,1143395,833535,309860,1313760.855,957731.715,282534.322,3380528.05,1010592.82,677065.8200000001,1686446,13,154,41.4,35.0,16.0,11.199999999999998,17100.0,65.46666666666667,9693.25,40816.0,1.149,0.2469166666666666,2.561666666666667,98.48333333333332,1.0503967504392484,27.98636558224941,72.90000393564779,32668.42857142857,23815.285714285717,37.142857142857146,276.95,117.95785727181286,235.5925550508421,70.10547449828141,52.0,True,1.0,1143395.0,4085543.0,2942148.0,833535.0,309860.0,1313760.855,282534.322,3380528.05,1010592.82,13.0,39.18918918918919,5.405405405405405,27.027027027027028,59.45945945945946,31.35,65,38,70,32,276.95,1,Dense network · low loss rate,27.983333333333334,34.34621870875934,-6.362885375426004,0.45257143661595833,-259958.41805374084,0,2.5855479113269486,-1.5176042088223396,-2.3533333333333353,8.363220904039276e-05,-1.317065637065637,4.4693931681460206e-05,-1.4181818181818182,1.8219257888967133,26.6,25.282934362934363,0.0,0.0,0.0,58.986486486486484,0.0,29.73,71.62,25.68,41.08,52
2025,SG TEMAU,LIPIS,BARAT,Pinggir Bandar,12,365,4890840,3430920,1459920,970847,489073,1751904.0,1165016.4,320814.207,4117104.0,1073846.52,699609.52,1761207,18,183,62.5,38.0,16.0,15.0,19100.0,70.11666666666666,11653.166666666666,48220.0,1.2,0.2199166666666666,2.5309090909090908,98.16666666666669,1.705316997102316,29.85008710160218,66.50001369938079,38418.94736842105,25548.605263157893,47.368421052631575,306.6622807017544,125.2809679772308,228.25167360979543,73.91743031023749,61.5,True,1.0,1459920.0,4890840.0,3430920.0,970847.0,489073.0,1751904.0,320814.207,4117104.0,1073846.52,18.0,55.4054054054054,37.83783783783784,27.027027027027028,71.62162162162163,47.77,45,28,67,39,306.66228070175436,1,Dense network · low loss rate,29.84166666666667,41.187212857250806,-11.345546190584137,0.4495430930260062,-554892.5113075653,0,3.019149113847619,-0.128474430376494,-2.3866666666666667,0.024564447028169557,-1.1681853281853283,0.000510164147410666,0.4573426573426573,1.8385196003816915,31.7,30.531814671814672,0.0,0.0,0.0,58.31081081081081,0.0,29.73,68.24,25.68,40.07,53
2025,JENGKA 8,JERANTUT,TENGAH,Luar Bandar,12,365,855342,496927,358415,201429,156986,343003.155,192767.553,117634.833,475559.14,280504.72,157056.72,393889,11,51,37.7,23.0,36.0,8.4,2900.0,80.80833333333332,1990.6666666666667,8518.0,0.957,0.3285833333333333,2.7418181818181817,98.25833333333333,2.384593860343492,41.90312179221878,56.1999358285786,15583.260869565218,8757.782608695652,47.82608695652174,86.55072463768116,180.04772270596115,277.2238482782666,41.015807203284965,75.0,True,1.0,358415.0,855342.0,496927.0,201429.0,156986.0,343003.155,117634.833,475559.14,280504.72,11.0,12.162162162162163,41.21621621621622,87.83783783783784,12.162162162162163,34.56,59,66,28,-38,86.55072463768116,0,Sparse network · high loss rate,41.891666666666666,39.585778797518856,2.305887869147813,0.44168905880845166,19723.227417726288,0,1.4256281961664399,-0.19928136075444822,-1.3433333333333337,0.2803307859081313,-1.0639382239382242,0.01529552174070795,-0.6923076923076943,2.295545538861657,42.4,41.336061776061776,0.0,2.305887869147813,0.0,38.04054054054054,0.0,67.57,15.54,25.68,39.39,54
2025,NENASI,PEKAN,PANTAI TIMUR,Luar Bandar,12,365,2245011,1257689,987322,650646,336676,987322.0,650646.0,246001.354,1257689.0,558611.9199999999,346935.92,871392,14,105,53.4,26.0,24.0,9.6,8600.0,71.51666666666667,5257.25,22224.0,1.0,0.24875,2.4133333333333336,98.0,2.368911653954707,43.97849275571478,65.90008122983181,37973.92307692308,25024.846153846152,53.84615384615385,202.20192307692307,187.8019877312283,339.0730478523787,55.58425652128627,60.0,True,1.0,987322.0,2245011.0,1257689.0,650646.0,336676.0,987322.0,246001.354,1257689.0,558611.9199999999,14.0,54.054054054054056,75.67567567567568,50.67567567567568,47.2972972972973,57.77,26,40,19,-21,202.20192307692307,0,Sparse network · high loss rate,43.99166666666667,45.35663458165879,-1.3649679149921237,0.4267711890447054,-30643.679838043827,0,2.023472278429793,0.7153689873236609,-0.8599999999999852,0.4896439921195472,-0.9050193050193052,0.043689402744890034,2.3454545454545457,2.3170263509746953,46.9,45.9949806949807,0.0,0.0,0.0,43.310810810810814,0.15088803088803093,29.73,27.03,59.46,37.84,55
2025,KOTA GELANGGI,JERANTUT,TENGAH,Pinggir Bandar,12,365,8979478,5980004,2999474,1763689,1235785,3401403.516,2000023.326,739627.086,6781324.55,2213904.14,1325063.14,3317507,24,303,73.7,60.0,16.0,7.7,29700.0,82.79166666666667,21690.666666666668,89730.0,1.134,0.2465833333333333,2.8341666666666665,98.05833333333334,1.7406024731962697,33.403656649083615,58.79994292332589,49991.23333333333,29394.816666666666,40.0,361.5111111111111,138.2840853208753,222.7697623033369,67.35292458462263,43.25,True,1.0,2999474.0,8979478.0,5980004.0,1763689.0,1235785.0,3401403.516,739627.086,6781324.55,2213904.14,24.0,79.72972972972973,14.18918918918919,27.027027027027028,81.08108108108108,53.01,33,12,56,44,361.5111111111111,1,Dense network · low loss rate,33.36666666666667,33.74490526431048,-0.3782385976438138,0.4523105478042069,-33963.85166293478,0,1.9581989791255978,-1.6535902490393941,-1.9000000000000057,0.048940240450530435,-1.615444015444015,5.2577350641340306e-05,0.503496503496506,2.2508640316307176,31.3,29.684555984555985,0.0,0.0,0.0,55.067567567567565,0.0,29.73,60.81,25.68,37.84,56
2025,KARAK,BENTONG,BARAT,Luar Bandar,12,365,2230492,1249009,981483,759669,221814,991297.83,767265.69,329494.507,1261499.09,748723.64,463285.64,1160447,16,98,53.2,29.0,18.0,15.9,7800.0,78.33333333333333,5182.0,22058.0,1.01,0.3355833333333333,2.4208333333333334,97.625,2.0128940419809545,44.00298230166259,77.40011798472311,33844.24137931035,26195.48275862069,55.172413793103445,178.68965517241378,189.40235430335775,401.6373854702527,40.64810304381592,66.75,True,1.0,981483.0,2230492.0,1249009.0,759669.0,221814.0,991297.83,329494.507,1261499.09,748723.64,16.0,44.5945945945946,81.08108108108108,36.48648648648648,37.83783783783784,51.08,37,42,18,-24,178.68965517241378,0,Sparse network · high loss rate,44.041666666666664,52.81071542708879,-8.769048760422123,0.4396596755607698,-195592.9310773146,0,1.3152569809793673,0.4046944556859595,-0.5966666666666498,0.4958800943461636,-0.6948262548262554,0.11673814049946266,1.397202797202794,2.2605496845995683,46.3,45.605173745173744,0.0,0.0,0.0,35.337837837837846,0.3610810810810807,29.73,10.81,70.27,36.22,57
2025,MELA,LIPIS,BARAT,Pinggir Bandar,12,365,6292474,4212702,2079772,1618062,461710,2431253.468,1891514.478,467727.609,4924648.65,1415405.13,913276.13,2290855,15,251,42.2,40.0,17.0,7.400000000000001,21500.0,80.175,15136.333333333334,62858.0,1.169,0.2249166666666666,2.620833333333333,97.95833333333331,1.504135712768047,33.05173767901147,77.79997038136872,51994.3,40451.55,37.5,378.40833333333336,137.40262943469355,292.8745342559272,71.25875914010638,44.00000000000001,True,1.0,2079772.0,6292474.0,4212702.0,1618062.0,461710.0,2431253.468,467727.609,4924648.65,1415405.13,15.0,81.08108108108108,8.783783783783784,33.108108108108105,83.78378378378379,53.82,31,21,58,37,378.40833333333336,1,Dense network · low loss rate,33.03333333333333,35.1824282989651,-2.1490949656317637,0.4484641367167112,-135231.24194768767,0,1.946387620203888,-0.8286600759283892,-1.7766666666666637,0.03910370707455238,-1.4772200772200776,0.00044720524254708376,0.5454545454545462,2.3055672690465494,31.8,30.322779922779922,0.0,0.0,0.0,51.14864864864865,0.0,29.73,52.7,25.68,35.41,58
2025,BENTA,LIPIS,BARAT,Luar Bandar,12,365,602169,385433,216736,158000,58736,220853.984,161001.99999999997,70462.091,392756.24,195595.89,100191.89,251834,11,38,38.400000000000006,21.0,25.0,10.0,2200.0,74.99166666666666,1381.8333333333333,5903.0,1.019,0.32475,2.589166666666667,98.16666666666669,1.7331002174243595,35.99255358545525,72.89974900339584,10320.761904761905,7523.809523809524,52.38095238095239,65.8015873015873,156.84670124231096,313.2626069198653,50.199164244978014,62.5,True,1.0,216736.0,602169.0,385433.0,158000.0,58736.0,220853.984,70462.091,392756.24,195595.89,11.0,2.702702702702702,68.91891891891892,53.37837837837838,5.405405405405405,29.8,67,73,45,-28,65.8015873015873,0,Sparse network · high loss rate,36.0,43.817589728218486,-7.817589728218489,0.44090609276850806,-47075.101890515994,0,1.9391609334952156,-1.9391609334952156,-1.193333333333321,0.2676921541773383,-1.3772972972972974,0.00042050441251325314,-0.4699300699300688,2.14138382625769,32.7,31.322702702702706,0.0,0.0,0.0,48.17567567567568,0.0,29.73,48.65,25.68,34.19,59
2025,LEPAR HILIR,KUANTAN,PANTAI TIMUR,Luar Bandar,12,365,1688025,835383,852642,551658,300984,861168.42,557174.5800000001,269208.955,843736.8300000001,532425.37,341133.37,855436,14,79,46.8,26.0,12.0,14.0,6900.0,67.05833333333334,4075.4166666666665,17129.0,1.01,0.3153333333333333,2.3841666666666668,98.7,2.948908375324774,50.51121873195006,64.69983885382142,32793.92307692308,21217.615384615383,53.84615384615385,156.74679487179486,209.2159083938248,370.8557687325021,36.89674895429183,53.0,True,1.0,852642.0,1688025.0,835383.0,551658.0,300984.0,861168.42,269208.955,843736.8300000001,532425.37,14.0,40.54054054054054,75.67567567567568,10.81081081081081,28.37837837837838,41.55,53,49,10,-39,156.74679487179486,0,Sparse network · high loss rate,50.51666666666667,52.817163516327014,-2.3004968496603504,0.4475762838127672,-38832.96194647913,0,1.811867334280266,-1.0977006477756344,-4.339999999999996,0.003851648440731874,-1.9996911196911193,0.00039432873847432547,-2.760839160839158,3.096772513440404,49.7,47.70030888030888,0.0,0.0,0.0,47.63513513513514,0.0,29.73,45.27,25.68,33.18,60
2025,TRAS,RAUB,BARAT,Luar Bandar,12,365,2048408,1290678,757730,527380,230350,747121.78,519996.68,189327.33,1272608.51,511348.7,286595.7,723184,11,102,34.9,26.0,29.0,6.8,6600.0,85.00833333333334,4929.25,20474.0,0.986,0.25,2.3608333333333333,98.625,1.821587719046716,36.99116582243381,69.59998944214958,29143.46153846154,20283.846153846152,42.30769230769231,189.58653846153845,153.7211543338236,293.1230333881964,59.81885269649816,60.5,True,1.0,757730.0,2048408.0,1290678.0,527380.0,230350.0,747121.78,189327.33,1272608.51,511348.7,11.0,28.37837837837838,17.56756756756757,62.83783783783784,43.24324324324324,34.8,58,54,38,-16,189.58653846153845,0,Sparse network · high loss rate,37.0,45.31767823589765,-8.317678235897647,0.4498036816417768,-170379.98639838627,0,1.608401041828807,-1.5392225023953114,-2.2166666666666544,0.040961700808062364,-1.7051737451737456,0.00013434104351526746,-1.7790209790209772,2.48560516266992,33.9,32.19482625482625,0.0,0.0,0.0,46.55405405405406,0.0,29.73,41.89,25.68,32.16,61
2025,JENDERAK UTARA,TEMERLOH,TENGAH,Pinggir Bandar,12,365,8055568,5484513,2571055,1581199,989856,2964426.415,1823122.447,712938.5700000001,6323643.5,2232915.55,1507977.55,3783918,28,272,101.1,61.0,25.0,11.800000000000002,29800.0,74.03333333333333,18869.25,79128.0,1.153,0.2773333333333334,2.499090909090909,98.91666666666669,1.855764973363716,31.91649552210347,61.50000680654439,42148.44262295082,25921.29508196721,45.90163934426229,309.33196721311475,136.25634299190483,229.5826307243012,64.68941441749523,67.00000000000001,True,1.0,2571055.0,8055568.0,5484513.0,1581199.0,989856.0,2964426.415,712938.5700000001,6323643.5,2232915.55,28.0,63.51351351351351,32.432432432432435,53.37837837837838,72.97297297297297,55.14,29,17,60,43,309.33196721311475,1,Dense network · low loss rate,31.974999999999998,32.65810145007014,-0.6831014500701448,0.4359666998012326,-55027.70181938656,0,1.9417158227356526,-0.8380036708648623,-2.663333333333334,0.01558591766400444,-1.865482625482625,2.1412776839534792e-05,-1.2881118881118874,2.5024232083283295,31.4,29.534517374517375,0.0,0.0,0.0,45.2027027027027,0.0,29.73,33.78,25.68,29.73,62
2025,BUKIT BETONG,LIPIS,BARAT,Pinggir Bandar,12,365,7243247,5297293,1945954,1132546,813408,2239793.054,1303560.446,505230.184,6097184.2700000005,1880059.33,1252517.33,3139204,24,290,81.8,48.0,33.0,11.6,30300.0,65.45833333333333,17280.833333333332,71134.0,1.151,0.2600833333333333,2.4054545454545457,98.89166666666668,1.2593889812367765,26.86576890170941,58.200039672058026,40540.708333333336,23594.70833333333,50.0,360.0173611111111,112.6076481651155,179.55533124895544,69.16512201787202,78.49999999999999,True,1.0,1945954.0,7243247.0,5297293.0,1132546.0,813408.0,2239793.054,505230.184,6097184.2700000005,1880059.33,24.0,58.108108108108105,56.08108108108109,80.4054054054054,79.72972972972973,65.3,13,23,73,50,360.0173611111111,1,Dense network · low loss rate,26.866666666666664,38.01735891427332,-11.150692247606658,0.46046295326263115,-807672.1817040019,0,1.266726548285314,-0.937706665613804,-2.1499999999999986,0.017037999665375177,-1.7147490347490355,5.713038535405927e-06,1.0405594405594398,2.191698352115699,26.0,24.285250965250963,0.0,0.0,0.0,44.527027027027025,0.0,29.73,32.43,25.68,29.32,63
2025,BATU 9,LIPIS,BARAT,Pinggir Bandar,12,365,8593288,5875193,2718095,1668910,1049185,3318793.995,2037739.11,855173.062,7173610.65,2704773.32,1851408.32,4636544,22,314,78.4,48.0,38.0,8.5,33000.0,71.33333333333333,20076.75,85307.0,1.221,0.3145,2.486666666666667,97.71666666666664,1.6042320923297249,31.630442270758294,61.399987859144,56626.97916666666,34768.958333333336,45.83333333333333,418.265625,135.3852092594668,227.74384122846385,62.29550986294468,78.25,True,1.0,2718095.0,8593288.0,5875193.0,1668910.0,1049185.0,3318793.995,855173.062,7173610.65,2704773.32,22.0,86.48648648648648,31.08108108108108,92.56756756756756,89.1891891891892,74.26,7,14,61,47,418.265625,1,Dense network · low loss rate,31.65833333333333,35.63631468143948,-3.977981348106146,0.44837719625655553,-341839.39382904366,0,1.6112834809718646,0.0,-0.8100000000000023,0.273380640410951,-1.2251737451737448,0.0004097199313482678,0.297902097902096,1.901808349965895,32.9,31.674826254826254,0.0,0.0,0.0,43.98648648648649,0.0,29.73,29.73,25.68,28.51,64
2025,KG BANTAL,JERANTUT,TENGAH,Pinggir Bandar,12,365,2683384,1731448,951936,699673,252263,1085207.04,797627.22,312822.219,1973850.72,881440.16,596615.16,1490218,13,108,40.3,30.0,15.0,6.900000000000001,9500.0,77.39999999999999,6232.333333333333,26509.0,1.14,0.3284166666666666,2.341666666666667,98.65,2.106195766319126,35.47520593399975,73.50000420196315,31731.2,23322.43333333333,43.333333333333336,207.74444444444444,152.7415093330481,307.5753856929652,55.34413260998785,39.75,True,1.0,951936.0,2683384.0,1731448.0,699673.0,252263.0,1085207.04,312822.219,1973850.72,881440.16,13.0,36.48648648648648,27.027027027027028,21.62162162162162,51.35135135135135,33.38,62,44,48,4,207.74444444444444,0,Sparse network · high loss rate,35.483333333333334,40.42036156773467,-4.937028234401339,0.4384773985389449,-132479.425717408,0,1.7135711186702662,-1.3489815189531906,-2.8100000000000023,0.015324083835634454,-1.6869498069498072,0.0002280643854231837,-2.2741258741258745,2.529973100427925,33.5,31.81305019305019,0.0,0.0,0.0,42.22972972972973,0.0,29.73,21.62,25.68,26.08,65
2025,BATU SAWAR,MARAN,TENGAH,Pinggir Bandar,12,365,3819505,2441973,1377532,1159880,217652,1636508.0159999998,1377937.44,424236.536,2901063.92,1175974.52,764037.52,1925967,13,156,47.4,33.0,10.0,6.7,16300.0,64.2,9153.5,38055.0,1.188,0.3083333333333333,2.5575,98.4,1.734913324182003,36.06572055803042,84.19985887805147,41743.393939393936,35147.878787878784,39.39393939393939,277.3787878787879,150.49237996394822,347.16266178593264,59.46402587365258,31.75,True,1.0,1377532.0,3819505.0,2441973.0,1159880.0,217652.0,1636508.0159999998,424236.536,2901063.92,1175974.52,13.0,62.16216216216216,12.162162162162163,2.027027027027027,60.810810810810814,37.43,54,31,44,13,277.3787878787879,1,Dense network · low loss rate,36.05833333333333,41.8010227627447,-5.74268942941137,0.4363957361157831,-219342.30989083875,0,1.7151336455262003,-0.36615212657300716,-1.5600000000000023,0.06282570301588496,-1.472123552123552,0.00022810713389814373,0.5748251748251767,2.2078144044381185,36.6,35.127876447876446,0.0,0.0,0.0,42.0945945945946,0.0,29.73,20.27,25.68,25.68,66
2025,HABU,CAMERON HIGHLANDS,BARAT,Luar Bandar,12,365,732740,415031,317709,243047,74662,302776.677,231623.791,120592.463,395524.56,278057.86,157902.86,394687,12,45,42.2,22.0,22.0,15.300000000000002,3000.0,66.90833333333333,1733.1666666666667,7242.0,0.953,0.3794166666666667,2.520833333333333,98.26666666666668,2.4683450473398696,43.35903594726642,76.49987881992641,14441.318181818182,11047.59090909091,54.54545454545454,78.78030303030303,183.31127993076257,384.19974523366966,29.698964837986296,71.25000000000001,True,1.0,317709.0,732740.0,415031.0,243047.0,74662.0,302776.677,120592.463,395524.56,278057.86,12.0,8.108108108108109,79.72972972972973,45.27027027027027,9.45945945945946,33.65,61,67,23,-44,78.78030303030303,0,Sparse network · high loss rate,43.4,48.98468144602298,-5.584681446022979,0.43203747241960627,-40921.19482758878,0,1.7060648622055052,-1.6267130081494368,-2.576666666666675,0.05917394524117739,-1.1173745173745167,0.007904039045314783,-2.0559440559440563,2.2200875163486034,40.5,39.382625482625485,0.0,0.0,0.0,38.71621621621622,0.0,29.73,17.57,25.68,24.86,67
2025,JENGKA 3-7,MARAN,TENGAH,Luar Bandar,12,365,1107527,555837,551690,340394,211296,555551.83,342776.758,178949.707,559727.86,359316.2,238180.2,594860,12,58,38.7,23.0,14.0,6.7,3900.0,77.79166666666667,2668.4166666666665,11193.0,1.007,0.3241666666666666,2.433,98.06666666666666,2.1452378550047677,49.812781087955415,61.700230201743736,23986.52173913044,14799.739130434782,52.17391304347826,116.01811594202898,206.74807157802687,349.4905098665987,35.8051964753014,37.75,True,1.0,551690.0,1107527.0,555837.0,340394.0,211296.0,555551.83,178949.707,559727.86,359316.2,12.0,21.62162162162162,67.56756756756756,18.91891891891892,16.216216216216218,31.76,63,61,13,-48,116.01811594202898,0,Sparse network · high loss rate,49.824999999999996,50.72508105742125,-0.9000810574212501,0.44356151031037316,-9968.64073282585,0,1.3489815189531904,0.0,-1.8400000000000034,0.055540732144502454,-1.4353667953667957,0.015521675229341605,1.388811188811188,3.103179373194889,50.9,49.4646332046332,0.0,0.0,0.0,38.04054054054054,0.0,29.73,15.54,25.68,24.26,68
2025,MEMPAGA,BENTONG,BARAT,Luar Bandar,12,365,1527874,862623,665251,383184,282067,660594.243,380501.712,193453.109,856584.66,444058.07,242430.07,608615,13,86,41.8,24.0,26.0,6.599999999999999,5000.0,83.69166666666666,3694.3333333333335,15439.0,0.993,0.29075,2.4833333333333334,98.55833333333334,2.254070392275567,43.54095952938528,57.59991341613917,27718.791666666668,15966.0,54.16666666666666,153.93055555555557,180.07335558964178,284.17012850731527,48.1594650550945,55.49999999999999,True,1.0,665251.0,1527874.0,862623.0,383184.0,282067.0,660594.243,193453.109,856584.66,444058.07,13.0,27.027027027027028,78.37837837837837,56.08108108108109,27.027027027027028,45.68,49,58,22,-36,153.93055555555557,0,Sparse network · high loss rate,43.50833333333333,45.96068178197897,-2.452348448645638,0.43893685465716276,-37468.794336260056,0,1.5211919256280684,-1.2628763156157554,-1.5066666666666606,0.19908551225182766,-1.7377606177606184,0.0007542019849714757,0.19720279720279374,2.8067984045796055,41.5,39.76223938223938,0.0,0.0,0.0,36.95945945945946,0.0,29.73,13.51,25.68,23.65,69
2025,BELIMBING,PEKAN,PANTAI TIMUR,Luar Bandar,12,365,1780924,1008965,771959,549633,222326,781222.5079999999,556228.596,235137.993,1021072.59,541997.85,351243.85,883994,13,83,54.0,25.0,31.0,10.6,7200.0,67.76666666666667,4104.416666666667,17430.0,1.012,0.30475,2.215,97.94166666666666,2.3145619390495824,43.34598219800508,71.19976579067023,30878.36,21985.32,52.0,164.17666666666668,188.08007634052743,366.8837639818338,46.91877391400743,73.0,True,1.0,771959.0,1780924.0,1008965.0,549633.0,222326.0,781222.5079999999,235137.993,1021072.59,541997.85,13.0,33.78378378378378,66.21621621621621,73.64864864864865,33.78378378378378,49.86,40,53,24,-29,164.17666666666668,0,Sparse network · high loss rate,43.40833333333333,47.76910689237738,-4.360773559044046,0.42452163572813006,-77662.06289866958,0,1.6615504074911285,-1.0035106421481055,-2.1499999999999915,0.050637157874691,-1.6724324324324327,0.0003195606907935787,-1.3720279720279722,2.5573831025744527,41.6,39.92756756756757,0.0,0.0,0.0,35.067567567567565,0.0,29.73,9.46,25.68,22.43,70
